Temperature,Moisture,Nitrogen,Phosphorus,Potassium,pH,Label
26,79,236,52,207,6.141577402424384,Healthy
23,26,252,64,200,5.663651269525973,Urea
29,67,199,48,204,6.39701638830296,Healthy
27,105,211,29,90,7.270248095304526,Dolomite
32,66,236,51,274,6.8161577144615855,Healthy
31,69,216,52,210,6.219177417114832,Healthy
28,99,245,45,224,6.678930520807313,Drainage
26,70,208,52,253,4.931915492498411,Dolomite
29,73,193,54,244,5.475365174360022,Dolomite
24,92,202,58,275,6.807452685207237,Drainage
28,98,239,45,258,6.029517009993604,Drainage
27,73,223,5,259,6.525630169534178,DAP
27,75,218,50,245,6.6833263768612055,Healthy
29,70,214,42,281,4.4916555868320245,Sulfur
33,75,222,23,252,6.456842908634536,DAP
27,64,213,42,224,7.988441383823237,Sulfur
31,77,262,47,235,7.760849064049897,Sulfur
26,87,214,49,214,6.165276301728646,Drainage
25,76,69,51,275,6.667128460673553,Urea
29,65,239,48,248,7.600022361121292,Sulfur
22,66,46,52,276,6.252355762379778,Urea
27,65,246,41,70,6.292809415992175,MOP
26,94,255,39,165,8.36745002752505,Urea
26,64,63,49,233,6.609748645421401,Urea
28,64,215,53,228,4.748361790081702,Dolomite
29,38,200,43,263,6.332240591734958,Irrigate
26,96,249,51,227,6.399338470079934,Healthy
30,62,203,62,224,6.234532584797231,Healthy
30,84,249,52,73,6.11500238586454,MOP
23,66,209,41,295,5.348307417699402,Dolomite
19,72,135,52,96,6.132879543282259,Urea
28,77,229,55,261,6.091028361317076,Healthy
25,69,176,56,218,6.1586974647897526,Urea
30,73,242,52,200,6.247283731491798,Healthy
28,34,189,52,214,6.300657402022965,Irrigate
24,67,220,45,231,6.762694130821174,Healthy
28,97,210,55,286,6.069206179153206,Drainage
29,89,213,48,224,6.438972119851818,Drainage
29,70,103,8,241,5.347938303415025,Irrigate
24,94,239,50,214,6.778882211209626,Drainage
26,96,245,46,248,6.702125049835297,Drainage
24,76,238,52,82,5.940766309896069,DAP
30,63,247,58,248,4.824069419037897,Dolomite
31,94,232,47,223,6.776839633769176,Drainage
22,92,242,45,220,6.179717485509473,Drainage
26,78,235,49,119,6.79180549807702,MOP
25,100,234,42,250,6.945373033688727,Drainage
31,95,200,28,132,6.600958770426807,Irrigate
29,84,234,42,248,7.498736402868157,Sulfur
20,54,250,42,185,6.344933053415046,Irrigate
26,75,194,19,235,6.863409422856202,DAP
28,72,212,45,293,5.165982861334673,Dolomite
28,82,220,56,274,7.997429320534105,Sulfur
23,76,255,11,217,6.4359740390268,DAP
30,101,221,57,260,6.6985564832886535,Drainage
29,62,201,52,263,5.082224841909572,Dolomite
26,74,229,51,207,6.114134890562017,Healthy
28,57,217,47,215,4.706884542009703,Dolomite
27,61,236,40,238,6.3465574946841725,Healthy
27,72,198,12,248,6.7827050524620445,DAP
25,40,257,48,210,6.475496057437933,Irrigate
29,67,112,52,215,6.62292220309731,Urea
25,61,109,39,255,6.800623335511839,Urea
28,94,246,41,277,6.346858874987032,Drainage
33,27,272,53,300,7.170140837409539,MOP
26,24,225,50,277,6.283618199178781,Irrigate
24,71,213,53,133,6.282776178276248,MOP
25,62,218,50,259,6.062744821628315,Healthy
30,74,86,55,265,6.173752334353792,Urea
27,63,212,42,208,7.715921615888031,Sulfur
27,66,211,52,246,6.709443892235247,Healthy
24,100,221,41,226,5.9312721582393575,Drainage
27,35,177,23,36,7.529214374746369,Drainage
26,25,200,44,288,6.304120360841876,Irrigate
31,76,238,59,195,6.207063004786137,Healthy
30,77,130,47,222,6.778120106887203,Urea
24,95,214,43,245,6.877700485641715,Drainage
30,79,101,51,259,6.127397890323742,Urea
27,38,228,54,211,6.44870806742708,Irrigate
29,44,244,56,260,6.183049616247828,Irrigate
29,62,270,46,232,4.916529435406427,Dolomite
29,63,218,55,280,6.395245546207139,Healthy
30,61,234,41,238,6.876628786816572,Healthy
26,74,232,21,228,6.85690756340015,Urea
29,69,235,59,242,6.311889590881657,Healthy
25,61,219,45,54,6.426821913785064,MOP
28,38,223,55,262,6.407955265937228,Irrigate
28,55,36,22,95,8.379487999888642,Urea
30,78,78,40,275,6.405708037832728,Urea
28,67,221,52,200,6.338447377703304,Healthy
26,58,218,55,228,6.9817480189999,Healthy
26,97,226,50,231,6.036968946833492,Drainage
23,70,201,21,278,6.307475814442261,DAP
28,64,246,40,234,6.065077020997803,Healthy
30,96,205,60,280,6.288159268829153,Drainage
30,67,239,61,235,6.722046935447934,Healthy
34,42,125,53,80,5.519710014695079,Irrigate
25,65,214,56,266,6.063105560774301,Urea
25,78,63,55,294,6.604802540160942,Urea
24,42,209,51,259,6.957647538116795,Irrigate
28,32,243,51,292,6.041975049936031,Irrigate
28,26,216,41,262,6.72999055492236,Irrigate
34,23,247,22,39,4.439265356673931,Irrigate
24,62,212,44,299,4.580110647642155,Dolomite
23,58,213,57,267,8.286250194859965,Sulfur
28,74,229,58,114,6.329407036357695,MOP
25,18,234,43,250,5.827468175039287,Irrigate
25,33,211,55,250,6.774757323271304,Irrigate
28,92,242,43,227,6.342055622874061,Drainage
27,77,201,47,88,6.358654704508919,MOP
25,70,228,39,267,6.998725936688577,Healthy
26,79,256,48,232,6.548204334671261,Healthy
26,60,245,56,282,6.025756241732556,Healthy
27,66,215,21,268,6.18162328512969,DAP
28,26,248,47,240,6.606645445968708,DAP
25,29,232,52,265,6.440454482471914,Irrigate
29,74,103,48,296,6.618363452238164,Urea
27,67,211,18,250,6.366118107669912,DAP
30,37,239,58,223,7.032219028597326,Irrigate
29,62,201,49,243,6.820548685432216,Healthy
26,28,209,47,217,6.3754601182446,Irrigate
27,72,226,50,296,7.013694508315245,Healthy
27,61,229,7,265,6.889348618678833,DAP
28,78,249,50,236,6.457147512930334,Healthy
23,62,242,49,239,6.098917407601883,Healthy
24,70,231,46,248,6.585830958771188,Healthy
27,64,214,55,251,6.119645529040109,Healthy
26,61,69,23,180,7.054607623238627,Drainage
27,65,258,59,208,5.050578287955474,Dolomite
22,79,175,63,211,5.500505298158489,MOP
26,66,208,57,224,6.2885220689023,Healthy
19,37,142,47,109,4.678013339394705,Urea
29,62,244,13,275,6.088265347261546,DAP
24,68,154,10,317,5.998324857754371,Drainage
27,27,210,45,211,6.876082494235058,Irrigate
25,61,234,48,218,8.384791891062983,Sulfur
33,73,192,45,221,7.604819945782686,Sulfur
30,73,216,60,222,6.528488189678919,Healthy
25,60,206,14,205,6.105710204054965,DAP
31,62,231,15,285,6.083631256746092,Drainage
28,61,235,46,276,8.364246461088625,Sulfur
24,62,123,55,197,6.413478125456488,Urea
26,74,224,53,202,6.42779323239355,Healthy
25,42,235,58,243,6.338893414482989,Irrigate
28,73,214,21,202,6.144358577311054,DAP
29,77,209,42,298,6.706749548461955,Healthy
25,77,227,23,303,7.09811871236961,DAP
27,73,234,48,211,6.676840795022899,Healthy
27,64,229,13,226,6.649872148330891,DAP
31,71,47,18,77,8.370665108930815,Healthy
21,102,127,10,266,5.451705641494355,Healthy
27,78,224,45,218,7.67280505255309,Sulfur
25,84,100,58,151,5.494143580868896,Drainage
28,68,60,40,268,6.41019376712582,Urea
28,70,234,50,298,4.6041844138599135,Dolomite
29,61,220,53,66,6.267998305491622,MOP
27,62,56,43,266,6.0977530822255925,Urea
27,77,219,57,281,6.70547976901708,Healthy
28,75,207,41,62,6.240004527850621,MOP
28,92,236,53,220,6.903012710344307,Drainage
30,74,243,39,210,5.900046158289459,Healthy
28,91,209,52,251,6.8441671180719394,Drainage
28,78,130,45,194,6.784415100864298,Urea
28,89,230,51,211,6.57939428544962,Drainage
29,65,236,58,226,4.665898262769271,Dolomite
26,70,204,42,197,6.498403387048022,Healthy
29,69,239,42,194,6.420194109372647,DAP
29,74,227,42,262,8.205610109536652,Sulfur
29,63,233,46,227,6.342047404395612,DAP
29,76,190,46,207,6.493121971968458,DAP
26,93,226,57,226,6.814740717481178,Drainage
26,63,240,60,283,8.042999363533415,Sulfur
29,61,135,48,213,6.076977772789792,Urea
27,63,210,56,278,7.040974316285157,Healthy
25,30,36,43,58,7.59611359944628,MOP
28,65,243,57,286,5.312060772511288,DAP
28,93,198,26,125,7.290112085451163,Drainage
25,76,219,14,264,6.379900560911316,DAP
25,66,237,54,308,6.893435194716862,Healthy
25,74,244,49,143,6.12500126081923,MOP
31,60,228,49,230,6.338559962379751,Healthy
27,18,237,59,193,6.323984491849153,Urea
30,75,213,53,210,4.528486959140779,Dolomite
27,60,234,58,192,6.243297460720089,Healthy
28,78,211,8,288,6.766737861663068,DAP
25,76,234,40,277,6.875812649952749,Healthy
27,79,236,58,261,6.494145813004166,Healthy
22,60,262,51,243,8.481188437497275,Irrigate
27,38,232,58,218,6.8656323060296645,Irrigate
30,67,238,41,235,6.103379571877277,Healthy
28,76,236,25,43,5.809274344725361,Dolomite
34,30,43,29,282,5.3534904071414555,Irrigate
25,66,116,52,230,6.141105087704064,Urea
29,76,211,45,241,6.874814186708219,Healthy
29,67,207,5,275,7.020976855433646,DAP
30,75,243,46,91,6.668190326406803,MOP
29,75,236,53,250,5.2539205040751575,Dolomite
24,64,250,52,261,6.863076551799888,Healthy
29,92,245,55,285,5.971801079972793,Drainage
28,44,221,47,280,6.434852511403163,Irrigate
29,77,215,51,226,7.816001060999165,Sulfur
27,75,88,40,269,6.9558876333708834,Urea
22,72,237,52,68,6.781576185893325,MOP
25,70,222,14,277,6.237414239256524,DAP
31,61,238,52,263,8.08446415505256,Sulfur
26,64,201,59,231,6.538535121834245,Healthy
23,63,209,51,269,4.522629913678314,Dolomite
31,65,229,60,219,6.242037968627031,Healthy
25,66,217,53,84,6.793022930998823,MOP
28,72,222,58,228,5.200154145462881,Dolomite
27,74,65,47,191,6.2168407094149,Urea
27,51,43,14,140,6.999355407666581,Sulfur
24,74,193,38,200,4.80393122830678,Dolomite
27,78,201,47,200,7.597179092137056,Sulfur
28,62,200,40,290,6.732743762296366,Healthy
27,71,257,8,221,6.349426411018516,DAP
27,73,108,54,241,6.607938094267973,Urea
28,67,239,22,289,6.118650662691272,DAP
28,70,235,49,294,8.131912218188418,Sulfur
22,29,105,16,60,8.254661019664953,DAP
25,69,238,53,257,6.147877998181988,Healthy
23,65,237,53,250,6.020209733160892,Healthy
29,99,227,53,200,7.040481339577305,Drainage
28,75,207,61,233,6.150206934711378,Healthy
27,68,255,21,228,6.030666314132137,DAP
30,77,102,41,215,6.915517025009321,Urea
29,63,257,5,266,6.206488005942719,DAP
32,77,211,50,250,6.896232370665357,Healthy
23,62,127,38,236,6.554714757661274,Urea
29,62,213,44,221,6.340684090766552,Sulfur
28,68,218,59,222,4.440116871174372,Dolomite
28,67,210,44,295,5.548701680127469,Dolomite
27,67,76,56,225,6.083259525819836,Dolomite
29,64,241,43,233,6.904388384487197,Healthy
28,26,227,62,231,6.150968325000071,Irrigate
29,76,242,51,280,5.314060505776639,Dolomite
32,28,218,40,305,6.234971979788095,Irrigate
26,69,244,50,285,6.619559269852616,Healthy
26,69,202,45,131,6.34622493949712,MOP
28,71,133,46,277,6.325407484527959,Urea
28,59,226,53,296,5.385500207811177,Dolomite
30,65,134,46,219,6.617689233311695,Urea
24,24,226,50,225,6.490654403736358,Irrigate
28,66,232,48,218,6.308088776606635,Healthy
30,80,238,23,288,6.86267197562759,DAP
32,69,130,52,234,6.531769881467288,Urea
31,71,113,52,212,6.7242627266705535,Urea
29,61,213,11,229,6.397630740352404,DAP
26,70,227,48,276,6.060303817204601,Healthy
28,26,258,56,281,6.409959375609172,Irrigate
24,64,233,55,113,6.602203984400941,MOP
29,81,219,62,102,6.001751392678638,MOP
30,89,241,41,262,6.273379139746757,Drainage
27,73,68,50,211,6.691057479782975,Urea
20,49,168,3,117,7.933461353854211,Dolomite
25,71,237,53,293,6.796376415404906,Healthy
31,79,230,7,260,6.171992204091852,DAP
25,68,238,51,252,7.749754663640373,Sulfur
25,67,217,44,230,6.620244608937206,Healthy
29,78,245,59,237,6.150542748489542,Healthy
29,78,76,45,214,5.837568835692084,Urea
29,76,207,58,140,6.395998728162618,MOP
25,28,203,61,267,6.477595260988069,Irrigate
21,81,79,11,87,7.422652256734317,MOP
30,63,250,48,263,5.157648480081219,Dolomite
25,41,223,46,211,6.41351517155628,Irrigate
30,74,238,53,51,6.523877091026687,MOP
29,67,149,40,246,6.972187567118232,Urea
27,71,205,56,224,6.574773597416268,Healthy
26,72,230,48,228,6.2341437683693135,Healthy
32,72,236,52,245,6.445182431289779,Healthy
29,79,201,48,209,7.848937151328201,Sulfur
27,83,211,47,290,5.492943439872028,Dolomite
29,96,214,44,298,6.50310783973872,Drainage
28,81,218,56,256,5.649599473033334,Healthy
28,98,196,58,303,6.882213127544054,Drainage
27,30,211,58,271,6.762430751813843,Irrigate
28,65,111,64,109,7.939234742028692,Healthy
24,59,254,54,241,8.433473162432366,Sulfur
24,76,238,9,297,6.673415939749088,DAP
27,56,107,55,270,6.636970162350894,Urea
26,70,142,59,266,6.0304734636423465,Urea
25,29,212,47,286,6.492183014967633,Irrigate
28,63,226,46,215,6.161732897716886,Healthy
29,63,236,53,285,8.154131572064319,Sulfur
26,67,249,46,259,4.573709082298851,Dolomite
23,74,56,43,230,6.613633364036439,Urea
24,98,215,21,266,8.630820263862244,Irrigate
29,21,192,46,222,6.655771836773797,Irrigate
26,80,223,19,249,6.877951894193945,DAP
28,94,258,49,215,6.562671244578087,Drainage
29,99,195,41,293,6.560412143978321,Drainage
25,67,234,44,230,5.138482600716459,Drainage
22,79,232,50,252,7.010388450058563,Healthy
27,66,235,43,206,8.371119146288917,Sulfur
26,25,218,56,250,6.578713264941393,Irrigate
26,66,80,54,281,6.689350221750712,Urea
30,80,201,7,277,6.544489852728974,DAP
25,79,249,45,245,6.661531803618804,Healthy
31,32,124,40,233,8.1464984232481,Sulfur
26,66,259,58,293,6.221120485585937,Healthy
27,62,221,46,271,5.153178170544317,Dolomite
29,72,234,51,104,6.902706923677329,DAP
26,98,238,54,252,6.836993831278852,Drainage
30,69,205,50,223,6.737846028844544,Healthy
29,61,46,24,46,8.034902342585482,Healthy
26,40,217,58,188,6.136942421313755,Irrigate
27,71,215,52,256,6.514718919062739,Healthy
27,58,93,48,282,6.033389768569494,Urea
26,76,57,43,293,6.063199079240498,Urea
26,73,241,43,75,6.038677153323483,MOP
22,100,90,19,157,7.860554257716682,Drainage
26,79,231,44,220,8.332724487530907,Sulfur
27,63,208,13,247,6.258831201591312,DAP
21,64,49,41,191,7.460523597663798,MOP
26,98,208,38,213,6.921008125523266,Drainage
27,93,227,45,283,6.860941539830991,Drainage
25,61,221,60,232,8.30827097052319,Sulfur
26,70,237,46,278,6.13180732655823,Urea
29,72,40,41,277,6.65529822210947,Urea
23,39,217,56,216,6.633457043992657,Irrigate
27,77,232,53,296,8.378869378043895,Sulfur
28,72,205,48,256,6.029593052908116,Healthy
30,61,253,55,230,6.017192055511173,Healthy
31,68,213,48,99,6.770863960737049,MOP
23,80,222,49,302,8.196679795763195,Sulfur
26,83,197,44,125,6.59134399927473,MOP
25,72,221,42,280,6.394529154671607,Healthy
27,78,234,38,263,6.606979835427722,Healthy
27,74,228,44,289,6.852580949070572,Healthy
29,81,144,53,241,6.301667930989866,Urea
30,78,206,19,236,6.713415848524935,DAP
27,62,234,54,208,6.393994632427252,Healthy
31,68,230,18,256,6.354030526635567,DAP
29,70,224,52,259,6.069115424833337,Healthy
26,62,75,43,289,6.572881786228174,Urea
28,73,217,6,219,6.692970435620017,DAP
29,92,215,45,187,6.484903981074492,Drainage
30,79,228,40,286,6.459151378146331,Healthy
28,46,237,41,272,6.566283621385985,Irrigate
29,67,212,51,207,6.507949774618719,Urea
25,72,214,58,307,6.951321910605401,Irrigate
28,90,263,42,200,7.05203602985129,Irrigate
27,65,220,55,275,6.429468332158119,Healthy
27,33,237,45,223,6.536030950117649,Irrigate
27,76,212,41,246,7.702273933122309,Sulfur
24,79,146,47,284,6.733530627229542,Urea
23,90,244,54,233,5.973265723639948,Drainage
29,76,231,44,149,6.288019911544097,MOP
29,61,235,50,283,8.27570692666681,Sulfur
31,34,218,45,252,6.07472010191168,Irrigate
23,77,213,3,297,6.806584860594893,Drainage
31,64,221,59,262,6.014319842886789,Healthy
24,57,208,13,211,6.854319747707312,DAP
29,70,239,48,290,6.697454455097754,Healthy
28,80,59,50,272,6.874816399237258,Urea
28,56,231,57,227,6.116561088727654,Healthy
30,67,107,61,261,6.8936619213433,Irrigate
22,20,219,48,257,7.268390376660644,Urea
27,33,124,51,72,5.2328737273955035,DAP
25,90,218,45,253,5.88968094813499,Drainage
27,80,258,47,150,7.035194493510525,MOP
27,101,186,59,270,6.910954472104742,Drainage
27,60,200,58,114,5.984146228672391,MOP
22,35,253,47,253,6.066892110443534,Irrigate
26,30,226,48,202,6.007795173302424,Irrigate
25,62,92,9,60,6.0454738183196834,MOP
25,64,243,23,237,6.228202927275424,DAP
25,70,145,50,264,6.935431728748293,Urea
29,67,210,55,112,6.290825453014323,MOP
26,72,55,40,232,6.502830934463911,Urea
25,47,200,47,214,6.1797629129740095,Irrigate
24,60,225,57,230,4.909803651612616,Dolomite
31,59,195,55,299,4.742753111988085,Dolomite
24,70,64,32,271,5.449522205449019,Drainage
32,65,232,41,285,4.616058980000908,Dolomite
28,73,215,45,240,7.659911023652405,Sulfur
30,64,217,46,110,6.998514372198725,MOP
29,78,64,54,299,6.994595023434757,Urea
23,60,258,1,167,7.7010127983079295,Urea
24,67,200,42,296,4.700797658672128,Dolomite
28,58,220,42,215,7.775097926745654,Sulfur
27,12,99,27,186,5.116309936433873,Sulfur
29,79,227,56,246,6.070769898368275,Healthy
28,79,120,50,201,6.400340388922974,Urea
28,80,219,42,72,6.491649953154023,MOP
32,62,212,53,230,4.861275647923196,Dolomite
31,20,88,1,312,7.478139767190992,Drainage
33,64,194,14,253,6.801535021087275,DAP
30,66,221,46,257,6.895596302636386,Healthy
34,73,124,42,302,6.588532695607375,Urea
25,77,68,52,285,6.266891468069399,Urea
26,76,229,41,227,7.892916307152528,Sulfur
24,74,228,49,242,4.807899678915596,Dolomite
29,64,244,41,194,8.05523599546645,Sulfur
29,59,205,46,142,6.245281334237608,MOP
29,69,200,43,76,5.764615666319002,MOP
27,67,225,53,106,6.847738061052762,MOP
27,75,235,40,272,6.442846916118917,Healthy
29,95,236,57,257,6.260121561187777,Drainage
26,34,222,48,213,6.150069887445792,Irrigate
29,76,98,43,244,6.098479635759515,Urea
30,58,213,48,257,6.221563188055583,Dolomite
28,62,223,23,226,6.118842487599844,DAP
27,58,228,47,217,6.471040328403544,Healthy
26,79,221,26,210,6.774815641795787,DAP
25,59,190,52,276,7.898767373072517,Sulfur
27,49,95,24,139,7.80974528223015,Drainage
26,41,224,46,243,6.866027736471077,Irrigate
29,66,71,61,292,6.938346262481886,Healthy
19,52,55,19,283,5.59810180180439,Healthy
30,26,258,46,274,6.614425304750182,Irrigate
28,30,221,47,238,6.894930203887883,Urea
23,66,73,46,243,6.6386902399422425,Urea
26,66,225,43,105,8.080089290397583,Healthy
26,80,220,57,46,6.955454994639199,MOP
25,81,215,46,248,4.79322106082578,Dolomite
30,68,239,15,234,6.515308141469975,DAP
29,62,216,50,234,6.934815373630796,Healthy
32,98,113,60,126,7.486514245683179,Sulfur
24,68,208,60,277,6.051977147979661,Healthy
27,66,58,57,251,6.484975812606385,Urea
27,67,234,39,251,6.241535958716384,Healthy
23,70,211,45,264,6.414187544049605,Irrigate
23,93,247,60,203,6.685358115077104,Drainage
29,96,231,51,258,6.595872661487543,Drainage
25,78,69,55,224,6.7912960308192485,Urea
27,55,234,43,205,6.70377238056355,Healthy
26,75,215,41,279,5.200639960971245,Dolomite
29,72,211,15,290,6.331853201074057,DAP
21,74,211,44,220,6.190949437264984,Healthy
30,63,232,43,230,6.288866835477705,Healthy
29,99,246,52,263,6.181161024022261,Drainage
30,79,192,43,231,4.849027760866945,Dolomite
30,94,239,43,235,6.710441157438083,Drainage
26,66,221,48,204,7.57298626096865,Sulfur
29,64,226,56,228,8.45891859130214,Sulfur
29,79,233,56,300,7.087935730952506,Healthy
25,74,212,47,242,6.473552630633432,Healthy
29,14,145,20,288,6.696365575384828,Drainage
29,70,243,50,293,7.790950345870864,DAP
27,21,234,38,260,6.242794927505043,Irrigate
29,65,238,58,219,5.98902205237756,Healthy
26,76,234,54,247,6.787312563813762,Healthy
27,79,243,55,271,6.664561357174325,Healthy
26,69,239,52,216,7.016140540205795,Healthy
26,73,91,39,265,6.2514666579643885,Dolomite
29,71,229,46,239,8.503710574143964,Sulfur
28,70,198,42,307,6.390905499534175,Healthy
26,72,237,57,276,6.467501147972247,Irrigate
26,69,224,56,197,8.15914783646234,Sulfur
27,62,221,43,229,6.1294336880474205,Healthy
24,76,214,26,294,5.9461324038037,Urea
30,66,250,18,294,7.008671322688089,DAP
28,95,205,51,304,6.137448646538983,Drainage
28,80,240,47,108,6.603721352762311,MOP
27,81,207,59,237,6.768823472775203,Healthy
27,79,114,52,217,6.93060813729719,Urea
29,65,227,5,245,6.807482367514738,DAP
35,26,197,54,263,6.993841796073905,Irrigate
30,80,194,51,293,6.506778193503052,DAP
28,62,211,50,235,6.265803842174094,Healthy
28,80,92,59,258,6.122737611766272,Urea
27,67,225,42,265,6.372728639310387,Healthy
22,71,159,28,216,6.176114835756787,Irrigate
27,77,209,15,273,6.985831609408884,DAP
29,79,224,49,289,6.242890563575173,Healthy
28,62,206,47,237,6.443674677317336,Drainage
30,66,236,51,198,6.511762686107319,Healthy
26,79,251,53,276,8.166758032662335,Sulfur
30,22,143,23,137,8.367708088487287,Drainage
